paragraph	sentence	mid	title	start	end	notable_types
NetBeans IDE is an open-source integrated development environment. NetBeans IDE supports development of all Java application types (Java SE (including JavaFX), Java ME, web, EJB and mobile applications) out of the box. Among other features are an Ant-based project system, Maven support, refactorings, version control (supporting CVS, Subversion, Mercurial and Clearcase).	NetBeans IDE supports development of all Java application types (Java SE (including JavaFX), Java ME, web, EJB and mobile applications) out of the box.	/m/02r0tn1	JavaFX	84	90	/computer/software
Eclipse supports a rich selection of extensions, adding support for Python via pydev, Android development via Google's ADT, JavaFX support via e(fx)clipse, and many others at the Eclipse Marketplace.	Eclipse supports a rich selection of extensions, adding support for Python via pydev, Android development via Google's ADT, JavaFX support via e(fx)clipse, and many others at the Eclipse Marketplace.	/m/02r0tn1	JavaFX	124	130	/computer/software
On2 TrueMotion VP6 is a proprietary lossy video compression format and video codec. It is an incarnation of the TrueMotion video codec, a series of video codecs developed by On2 Technologies. This codec is commonly used by Adobe Flash, Flash Video, and JavaFX media files.	This codec is commonly used by Adobe Flash, Flash Video, and JavaFX media files.	/m/02r0tn1	JavaFX	61	67	/computer/software
There have been several modifications of MOS named MNOS, DEMOS, INMOS etc.	There have been several modifications of MOS named MNOS, DEMOS, INMOS etc.	/m/02r0zkm	MNOS	51	55	/computer/operating_system,/computer/software
In the Eastern Bloc, clones of V6 Unix appeared for local-built PDP-11 clones (MNOS, later augmented for partial compatibility with BSD Unix) and for the Elektronika BK personal computer (BKUNIX, based on LSX).	In the Eastern Bloc, clones of V6 Unix appeared for local-built PDP-11 clones (MNOS, later augmented for partial compatibility with BSD Unix) and for the Elektronika BK personal computer (BKUNIX, based on LSX).	/m/02r0zkm	MNOS	79	83	/computer/operating_system,/computer/software
Chen Yung-Jui received his BS in Physics from National Tsing Hua University in 1969 and Ph.D. in Physics at the University of Pennsylvania (1976). After a brief postdoctoral period at Penn, he joined the Advanced Microelectronic Laboratory at McDonnell Douglas Astronautics Co. in 1977. From 1980 to 1987, Dr. Chen conducted fiber optical communications related research at GTE Laboratories. During the ten years in industry, he worked on MOS/MNOS VLSI technology, wafer scale integration, Ultra-fast optical spectroscopy, nonlinear optics of semiconductors and organic polymers, integrated optics and optoelectronic devices. In 1987, he moved to academe and became one of the founding faculty members of the Department of Electrical Engineering at University of Maryland, Baltimore County.	During the ten years in industry, he worked on MOS/MNOS VLSI technology, wafer scale integration, Ultra-fast optical spectroscopy, nonlinear optics of semiconductors and organic polymers, integrated optics and optoelectronic devices.	/m/02r0zkm	MNOS	51	55	/computer/operating_system,/computer/software
Its development was initiated in the Kurchatov Institute of Atomic Energy in Moscow in 1982, and development continued in cooperation from other institutes, and commercialized by DEMOS Co-operative which employed most key contributors to DEMOS and to its earlier alternative, MNOS (a clone of Unix Version 6). MNOS and DEMOS version 1.x were gradually merged from 1986 until 1990, leaving the joint OS, DEMOS version 2.x, with support for different Cyrillic charsets (KOI-8 and U-code, used in DEMOS 1 and MNOS, respectively).	Its development was initiated in the Kurchatov Institute of Atomic Energy in Moscow in 1982, and development continued in cooperation from other institutes, and commercialized by DEMOS Co-operative which employed most key contributors to DEMOS and to its earlier alternative, MNOS (a clone of Unix Version 6).	/m/02r0zkm	MNOS	276	280	/computer/operating_system,/computer/software
Its development was initiated in the Kurchatov Institute of Atomic Energy in Moscow in 1982, and development continued in cooperation from other institutes, and commercialized by DEMOS Co-operative which employed most key contributors to DEMOS and to its earlier alternative, MNOS (a clone of Unix Version 6). MNOS and DEMOS version 1.x were gradually merged from 1986 until 1990, leaving the joint OS, DEMOS version 2.x, with support for different Cyrillic charsets (KOI-8 and U-code, used in DEMOS 1 and MNOS, respectively).	MNOS and DEMOS version 1.x were gradually merged from 1986 until 1990, leaving the joint OS, DEMOS version 2.x, with support for different Cyrillic charsets (KOI-8 and U-code, used in DEMOS 1 and MNOS, respectively).	/m/02r0zkm	MNOS	0	4	/computer/operating_system,/computer/software
Its development was initiated in the Kurchatov Institute of Atomic Energy in Moscow in 1982, and development continued in cooperation from other institutes, and commercialized by DEMOS Co-operative which employed most key contributors to DEMOS and to its earlier alternative, MNOS (a clone of Unix Version 6). MNOS and DEMOS version 1.x were gradually merged from 1986 until 1990, leaving the joint OS, DEMOS version 2.x, with support for different Cyrillic charsets (KOI-8 and U-code, used in DEMOS 1 and MNOS, respectively).	Its development was initiated in the Kurchatov Institute of Atomic Energy in Moscow in 1982, and development continued in cooperation from other institutes, and commercialized by DEMOS Co-operative which employed most key contributors to DEMOS and to its earlier alternative, MNOS (a clone of Unix Version 6).	/m/02r0zkm	MNOS	276	280	/computer/operating_system,/computer/software
Its development was initiated in the Kurchatov Institute of Atomic Energy in Moscow in 1982, and development continued in cooperation from other institutes, and commercialized by DEMOS Co-operative which employed most key contributors to DEMOS and to its earlier alternative, MNOS (a clone of Unix Version 6). MNOS and DEMOS version 1.x were gradually merged from 1986 until 1990, leaving the joint OS, DEMOS version 2.x, with support for different Cyrillic charsets (KOI-8 and U-code, used in DEMOS 1 and MNOS, respectively).	MNOS and DEMOS version 1.x were gradually merged from 1986 until 1990, leaving the joint OS, DEMOS version 2.x, with support for different Cyrillic charsets (KOI-8 and U-code, used in DEMOS 1 and MNOS, respectively).	/m/02r0zkm	MNOS	0	4	/computer/operating_system,/computer/software
A Java virtual machine is a program which executes certain other programs, namely those containing Java bytecode instructions. JVM's are most often implemented to run on an existing operating system, but can also be implemented to run directly on hardware. A JVM provides a run-time environment in which Java byte code can be executed, enabling features such as automated exception handling, which provides root-cause debugging information for every software error (exception). A JVM is distributed along with Java Class Library, a set of standard class libraries (in Java bytecode) that implement the Java application programming interface (API). These libraries, bundled together with the JVM, form the Java Runtime Environment (JRE).	A JVM is distributed along with Java Class Library, a set of standard class libraries (in Java bytecode) that implement the Java application programming interface (API).	/m/02r6_6h	Java_Class_Library	32	50	/computer/software
