paragraph	sentence	mid	title	start	end	notable_types
Ed Schultz is known around the country as the host of progressive talk radio show The Ed Schultz Show, and The Ed Show on MSNBC. Shadoe Stevens hosted American Top 40 from 1988 to 1995. Josh Duhamel is an Emmy Award-winning actor known for his roles in All My Children and Las Vegas. Nicole Linkletter and CariDee English were winning contestants of Cycles 5 and 7, respectively, of America's Next Top Model. Kellan Lutz has appeared in movies such as Stick It, Accepted, Prom Night, and Twilight.	Nicole Linkletter and CariDee English were winning contestants of Cycles 5 and 7, respectively, of America's Next Top Model.	/m/026xl8z	CariDee_English	22	37	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
Oxygen Network, which has acquired the cable rights of ANTM, is going to air a series of documentary called Top Model Obsessed, featuring past contestants Lisa D'Amato, CariDee English and Bianca Golden.	Oxygen Network, which has acquired the cable rights of ANTM, is going to air a series of documentary called Top Model Obsessed, featuring past contestants Lisa D'Amato, CariDee English and Bianca Golden.	/m/026xl8z	CariDee_English	169	184	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
In episode 4.04, "Can't Stop This Thing We Started", Rachel takes part in a Maxim photoshoot, which mirrored a real-life photoshoot for Danneel Harris, Hilarie Burton and Sophia Bush in 2006. In episode 4.07, "All These Things That I've Done", CariDee English, winner of a challenge on America's Next Top Model, played a small role as a model named Tia in a fashion show. In episode 5.17, "Hate is Safer Than Love", Mia, played by Kate Voegele, agrees to take part in both Rock the Vote and a Starburst-funded concert. In 2008, The CW, Warner Bros. and Macy's partnered to offer eight "passionate" fans the chance for a walk-on role on the show and a weekend with the cast, billed as the "Ultimate Fan Weekend in Wilmington". In 2008, One Tree Hill was the only scripted show ranked among the top 10 shows with product placements according to Nielsen Media Research.	In episode 4.07, "All These Things That I've Done", CariDee English, winner of a challenge on America's Next Top Model, played a small role as a model named Tia in a fashion show.	/m/026xl8z	CariDee_English	52	67	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
Their father was a city council member in Boulder City and lived on a golf course, where the Nix brothers honed their skills as filmmakers by blowing things up and filming the explosions in slow motion.  They studied filmmaking at the College of Southern Nevada and made short films before transferring to the Colorado Film School in 2006. Their sister is fashion model Alison Nix.	Their sister is fashion model Alison Nix.	/m/03m747h	Alison_Nix	30	40	/base/fashionmodels/fashion_model,/people/person
Pivovarova is married to long-time friend and photographer Igor Vishnyakov. They married in Thailand and recreated the scene for a photo shoot in June 2009 American Vogue with close family and friends, including Jessica Stam and Irina Kulikova.	They married in Thailand and recreated the scene for a photo shoot in June 2009 American Vogue with close family and friends, including Jessica Stam and Irina Kulikova.	/m/02qr9p6	Irina_Kulikova	153	167	/base/fashionmodels/fashion_model,/people/person
Landing a Prada or Balenciaga catwalk exclusive is considered by some to be the "holy grail" of runway bookings, turning an unknown face into one to watch (e.g. Irina Kulikova, Sasha Pivovarova and Lindsey Wixson).	Irina Kulikova, Sasha Pivovarova and Lindsey Wixson).	/m/02qr9p6	Irina_Kulikova	0	14	/base/fashionmodels/fashion_model,/people/person
His romantic relationships have been widely covered in the media. DiCaprio dated model Kristen Zang on-and-off for several years, and British model and socialite Emma Miller. In 2001, he met Brazilian model Gisele Bündchen with whom he had an on-and-off relationship until their separation in 2005. DiCaprio began a relationship with model Bar Refaeli in November 2005 after meeting her at a Las Vegas party thrown for members of U2. In the course of their trip to Israel in March 2007, the couple met with Israeli president Shimon Peres and visited Refaeli's hometown of Hod HaSharon. The relationship was on hold for a period of six months starting in June 2009; in early 2010, the romance was rekindled. In May 2011, it was reported that the couple had ended their romantic relationship, although still remaining friends. In August 2011, it was reported that he was in a relationship with actress Blake Lively since mid-May. They ended their relationship in October 2011. DiCaprio dated model Erin Heatherton from December 2011 to October 2012.	DiCaprio dated model Erin Heatherton from December 2011 to October 2012.	/m/04mxv__	Erin_Heatherton	21	36	/base/fashionmodels/fashion_model,/people/person
After an argument with his girlfriend, played by model Kate Groombridge, he tries to find her to apologise, but the train he thinks she is on leaves before he can say sorry.	After an argument with his girlfriend, played by model Kate Groombridge, he tries to find her to apologise, but the train he thinks she is on leaves before he can say sorry.	/m/069rh8	Kate_Groombridge	55	71	/award/ranked_item,/base/fashionmodels/fashion_model,/film/actor,/people/person
The following year, House was named "the face" of The CW network and appeared in commercials and web advertisements for the fledgling network. In overseas projects, she signed with Danish modeling agency 1st Opinion Model Management and won a contract with Careline, an Israeli cosmetics company. She appeared in a commercial for make-up brand Sheer Cover, Leeza Gibbons's make-up line, along with Cycle 4 winner of America's Next Top Model Naima Mora.	She appeared in a commercial for make-up brand Sheer Cover, Leeza Gibbons's make-up line, along with Cycle 4 winner of America's Next Top Model Naima Mora.	/m/06css8	Naima_Mora	144	154	/base/fashionmodels/fashion_model,/film/actor,/people/person,/tv/tv_actor,/tv/tv_personality
To celebrate its tenth cycle, ANTM aired a special installment called America's Next Top Model: Exposed in two parts on the CW on Wednesday, February 6 & 13, 2008. It reviewed the best cat fights, mishaps and most memorable photoshoots, personalities, defining moments and contained other segments about the show since Cycles 1 to 9, and featured a special opening fusing all three openings together. Camille McDonald (Cycles 2 and 17), Toccara Jones (Cycle 3), Eva Pigford (Cycle 3 winner), Bre Scullark (Cycles 5 and 17), Cassandra Whitehead (Cycle 5), Joanie Dodds (Cycle 6), Jael Strauss (Cycle 8), Dionne Walters (Cycle 8), Heather Kuzmich (Cycle 9), and Bianca Golden (Cycles 9 and 17) all returned to comment on events that happened in their or other cycles.	Camille McDonald (Cycles 2 and 17), Toccara Jones (Cycle 3), Eva Pigford (Cycle 3 winner), Bre Scullark (Cycles 5 and 17), Cassandra Whitehead (Cycle 5), Joanie Dodds (Cycle 6), Jael Strauss (Cycle 8), Dionne Walters (Cycle 8), Heather Kuzmich (Cycle 9), and Bianca Golden (Cycles 9 and 17) all returned to comment on events that happened in their or other cycles.	/m/077203	Toccara_Jones	36	49	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
The show has been referred to in many series, such as ABC Family's GREEK and The Big Bang Theory and Fox's Family Guy. It also had its own E! True Hollywood Story episode, featuring past contestants Ebony Haith, Giselle Samson, Elyse Sewell, Adrianne Curry, Camille McDonald, April Wilkner, Mercedes Scelba-Shorte, Toccara Jones, Ann Markley, Amanda Swafford, Eva Pigford, Michelle Deighton, Brittany Brower, Naima Mora, Ebony Taylor, Lisa D'Amato, Kim Stolz and Bre Scullark as well as judges & personals Janice Dickinson, Tyra Banks, Nigel Barker, J. Alexander, Jay Manuel, Ken Mok and Michelle Mock-Falcon. It covered the first five cycles and recently reaired with a few added minutes of footage which cover cycles 6 to 10 and Stylista.	True Hollywood Story episode, featuring past contestants Ebony Haith, Giselle Samson, Elyse Sewell, Adrianne Curry, Camille McDonald, April Wilkner, Mercedes Scelba-Shorte, Toccara Jones, Ann Markley, Amanda Swafford, Eva Pigford, Michelle Deighton, Brittany Brower, Naima Mora, Ebony Taylor, Lisa D'Amato, Kim Stolz and Bre Scullark as well as judges & personals Janice Dickinson, Tyra Banks, Nigel Barker, J. Alexander, Jay Manuel, Ken Mok and Michelle Mock-Falcon.	/m/077203	Toccara_Jones	173	186	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
The nightclub also manages to acquire several famous real-life reporters, who portray themselves while the residents of Pine Valley walk down the red carpet. Such reporters included Emily Frances (the main entertainment reporter for the WB11 Morning News), Taylor Race (of WPLJ/New York), and America's Next Top Model contestant Toccara Jones, among others, as one of the reporters in a scene where Rihanna walks through on her way to a performance inside of the club.	Such reporters included Emily Frances (the main entertainment reporter for the WB11 Morning News), Taylor Race (of WPLJ/New York), and America's Next Top Model contestant Toccara Jones, among others, as one of the reporters in a scene where Rihanna walks through on her way to a performance inside of the club.	/m/077203	Toccara_Jones	171	184	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
The show has been referred to in many series, such as ABC Family's GREEK and The Big Bang Theory and Fox's Family Guy. It also had its own E! True Hollywood Story episode, featuring past contestants Ebony Haith, Giselle Samson, Elyse Sewell, Adrianne Curry, Camille McDonald, April Wilkner, Mercedes Scelba-Shorte, Toccara Jones, Ann Markley, Amanda Swafford, Eva Pigford, Michelle Deighton, Brittany Brower, Naima Mora, Ebony Taylor, Lisa D'Amato, Kim Stolz and Bre Scullark as well as judges & personals Janice Dickinson, Tyra Banks, Nigel Barker, J. Alexander, Jay Manuel, Ken Mok and Michelle Mock-Falcon. It covered the first five cycles and recently reaired with a few added minutes of footage which cover cycles 6 to 10 and Stylista.	True Hollywood Story episode, featuring past contestants Ebony Haith, Giselle Samson, Elyse Sewell, Adrianne Curry, Camille McDonald, April Wilkner, Mercedes Scelba-Shorte, Toccara Jones, Ann Markley, Amanda Swafford, Eva Pigford, Michelle Deighton, Brittany Brower, Naima Mora, Ebony Taylor, Lisa D'Amato, Kim Stolz and Bre Scullark as well as judges & personals Janice Dickinson, Tyra Banks, Nigel Barker, J. Alexander, Jay Manuel, Ken Mok and Michelle Mock-Falcon.	/m/06f_22	Elyse_Sewell	86	98	/base/fashionmodels/fashion_model,/film/actor,/people/person,/tv/tv_actor
